"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2024-06-24 00:00:00","2024-06-24 19:49:00","Sunset/Parkside","Non-Criminal","Non-Criminal","Open or Active","Taraval","Mental Health Detention","240394415"
"2024-06-24 00:00:00","2024-06-24 19:55:00","Castro/Upper Market","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Mission","Malicious Mischief, Vandalism to Property","240394421"
"2024-06-24 00:00:00","2024-06-24 19:55:00","Castro/Upper Market","Warrant","Warrant","Cite or Arrest Adult","Mission","Warrant Arrest, Local SF Warrant","240394421"
"2024-06-24 00:00:00","2024-06-24 19:55:00","Castro/Upper Market","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Mission","Malicious Mischief, Vandalism to Vehicle","240394421"
"2024-06-24 00:00:00","2024-06-24 20:00:00","Castro/Upper Market","Burglary","Burglary","Open or Active","Mission","Burglary, Hot Prowl, Unlawful Entry","240395178"
"2024-06-24 00:00:00","2024-06-24 20:04:00","Bayview Hunters Point","Recovered Vehicle","Recovered Vehicle","Open or Active","Bayview","Vehicle, Recovered, Truck","240393445"
"2024-06-24 00:00:00","2024-06-24 20:05:00","South of Market","Assault","Assault","Open or Active","Tenderloin","Battery","240394459"
"2024-06-24 00:00:00","2024-06-24 20:09:00","Outer Mission","Assault","Assault","Open or Active","Ingleside","Battery","240394437"
"2024-06-24 00:00:00","2024-06-24 20:09:00","Outer Mission","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Mental Health Detention","240394437"
"2024-06-24 00:00:00","2024-06-24 20:20:00","South of Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Auto","240395827"
"2024-06-24 00:00:00","2024-06-24 20:30:00","West of Twin Peaks","Assault","Assault","Cite or Arrest Adult","Taraval","Battery","240394653"
"2024-06-24 00:00:00","2024-06-24 20:30:00","West of Twin Peaks","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Taraval","Investigative Detention","240394653"
"2024-06-24 00:00:00","2024-06-24 20:38:00","Mission","Non-Criminal","Non-Criminal","Open or Active","Mission","Mental Health Detention","240394556"
"2024-06-24 00:00:00","2024-06-24 20:40:00","Hayes Valley","Recovered Vehicle","Recovered Vehicle","Open or Active","Park","Vehicle, Recovered, Auto","240394487"
"2024-06-24 00:00:00","2024-06-24 20:48:00","Bayview Hunters Point","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Bayview","Traffic Violation Arrest","240394540"
"2024-06-24 00:00:00","2024-06-24 21:00:00","Sunset/Parkside","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Taraval","Vehicle, Stolen, Auto","240394960"
"2024-06-24 00:00:00","2024-06-24 21:00:00","Tenderloin","Malicious Mischief","Malicious Mischief","Open or Active","Tenderloin","Malicious Mischief, Vandalism to Property","240395532"
"2024-06-24 00:00:00","2024-06-24 21:00:00","Outer Mission","Assault","Assault","Open or Active","Ingleside","Battery","240394562"
"2024-06-24 00:00:00","2024-06-24 21:00:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Open or Active","Tenderloin","False Imprisonment","240395532"
"2024-06-24 00:00:00","2024-06-24 21:00:00","Outer Mission","Other Miscellaneous","Other Miscellaneous","Open or Active","Ingleside","Investigative Detention","240394562"
"2024-06-24 00:00:00","2024-06-24 21:00:00","Tenderloin","Offences Against The Family And Children","Offences Against The Family And Children","Open or Active","Tenderloin","Domestic Violence (secondary only)","240395532"
"2024-06-24 00:00:00","2024-06-24 21:44:00","South of Market","Larceny Theft","Larceny Theft","Open or Active","Southern","Theft, From Building, <$50","240394948"
"2024-06-24 00:00:00","2024-06-24 21:53:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Central","Driving, No License Issued","240397130"
"2024-06-24 00:00:00","2024-06-24 21:53:00","Tenderloin","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Central","Traffic Violation Arrest","240397130"
"2024-06-24 00:00:00","2024-06-24 21:54:00","Japantown","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Northern","Traffic Violation Arrest","240394603"
"2024-06-24 00:00:00","2024-06-24 21:54:00","Tenderloin","Suspicious Occ","Suspicious Occ","Open or Active","Tenderloin","Suspicious Occurrence","240394619"
"2024-06-24 00:00:00","2024-06-24 21:54:00","Tenderloin","Assault","Assault","Open or Active","Tenderloin","Battery","240394619"
"2024-06-24 00:00:00","2024-06-24 21:54:00","Japantown","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Driving, License Suspended or Revoked","240394603"
"2024-06-24 00:00:00","2024-06-24 22:00:00","Russian Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Aided Case","240394841"
"2024-06-24 00:00:00","2024-06-24 22:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","240395043"
"2024-06-24 00:00:00","2024-06-24 22:00:00","Russian Hill","Assault","Assault","Open or Active","Central","Battery","240394841"
"2024-06-24 00:00:00","2024-06-24 22:00:00","Tenderloin","Suspicious Occ","Suspicious Occ","Open or Active","Tenderloin","Suspicious Occurrence","240395708"
"2024-06-24 00:00:00","2024-06-24 22:14:00","McLaren Park","Assault","Assault","Open or Active","Ingleside","Assault, Aggravated, W/ Force","240394647"
"2024-06-24 00:00:00","2024-06-24 22:28:00","Excelsior","Assault","Assault","Open or Active","Ingleside","Battery","240394697"
"2024-06-24 00:00:00","2024-06-24 22:30:00","Presidio Heights","Burglary","Burglary","Open or Active","Richmond","Burglary, Residence, Att. Forcible Entry","240395106"
"2024-06-24 00:00:00","2024-06-24 22:45:00","Bernal Heights","Robbery","Robbery","Open or Active","Ingleside","Carjacking with a Gun","240394675"
"2024-06-24 00:00:00","2024-06-24 23:00:00","Sunset/Parkside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Locked Vehicle, $200-$950","240398360"
"2024-06-24 00:00:00","2024-06-24 23:30:00","Castro/Upper Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Auto","240397726"
"2024-06-24 00:00:00","2024-06-24 23:30:00","Hayes Valley","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","240396013"
"2024-06-24 00:00:00","2024-06-24 23:39:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Tenderloin","Trespassing","240394750"
"2024-06-24 00:00:00","2024-06-24 23:39:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Tenderloin","Resisting, Delaying, or Obstructing  Peace Officer Duties","240394750"
"2024-06-24 00:00:00","2024-06-24 23:39:00","Tenderloin","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Tenderloin","Mental Health Detention","240394750"
"2024-06-24 00:00:00","2024-06-24 23:55:00","Western Addition","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, $50-$200","240394738"
"2024-06-25 00:00:00","2024-06-25 00:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","240395918"
"2024-06-25 00:00:00","2024-06-25 00:00:00","Inner Sunset","Fraud","Fraud","Open or Active","Park","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","240398257"
"2024-06-25 00:00:00","2024-06-25 00:00:00","South of Market","Recovered Vehicle","Recovered Vehicle","Open or Active","Southern","Vehicle, Recovered, Auto","240399186"
"2024-06-25 00:00:00","2024-06-25 00:00:00","Sunset/Parkside","Malicious Mischief","Malicious Mischief","Open or Active","Taraval","Malicious Mischief, Breaking Windows","240395065"
"2024-06-25 00:00:00","2024-06-25 00:01:00","Sunset/Parkside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Unlocked Vehicle, <$50","240395786"
"2024-06-25 00:00:00","2024-06-25 00:01:00","Outer Richmond","Burglary","Burglary","Open or Active","Richmond","Burglary, Hot Prowl, Forcible Entry","240395300"
"2024-06-25 00:00:00","2024-06-25 00:02:00","Haight Ashbury","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Evading a Police Officer Recklessly","240372085"
"2024-06-25 00:00:00","2024-06-25 00:45:00","Mission","Disorderly Conduct","Disorderly Conduct","Cite or Arrest Adult","Southern","Terrorist Threats","240394813"
"2024-06-25 00:00:00","2024-06-25 00:55:00","Mission Bay","Stolen Property","Stolen Property","Cite or Arrest Adult","Southern","Stolen Property, Possession with Knowledge, Receiving","240394829"
"2024-06-25 00:00:00","2024-06-25 00:55:00","Mission Bay","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Narcotics Paraphernalia, Possession of","240394829"
"2024-06-25 00:00:00","2024-06-25 01:00:00","Lakeshore","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Locked Vehicle, >$950","246080569"
"2024-06-25 00:00:00","2024-06-25 01:05:00","Financial District/South Beach","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Central","Driving, Reckless","240394766"
"2024-06-25 00:00:00","2024-06-25 01:11:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Southern","Narcotics Paraphernalia, Possession of","240394794"
"2024-06-25 00:00:00","2024-06-25 01:11:00","South of Market","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Southern","Trespassing","240394794"
"2024-06-25 00:00:00","2024-06-25 01:18:00","South of Market","Other Miscellaneous","Other Miscellaneous","Open or Active","Tenderloin","Investigative Detention","240394772"
"2024-06-25 00:00:00","2024-06-25 01:30:00","South of Market","Missing Person","Missing Person","Open or Active","Tenderloin","Missing Adult","240397215"
"2024-06-25 00:00:00","2024-06-25 01:55:00","Western Addition","Missing Person","Missing Person","Open or Active","Northern","Missing Adult","240394910"
"2024-06-25 00:00:00","2024-06-25 01:59:00","Lone Mountain/USF","Recovered Vehicle","Recovered Vehicle","Cite or Arrest Adult","Richmond","Vehicle, Recovered, Auto","240389369"
"2024-06-25 00:00:00","2024-06-25 02:00:00","Bernal Heights","Suspicious Occ","Suspicious Occ","Open or Active","Ingleside","Suspicious Occurrence","240394885"
"2024-06-25 00:00:00","2024-06-25 02:19:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Out of SF","Vehicle, Recovered, Stolen outside SF","240394835"
"2024-06-25 00:00:00","2024-06-25 02:19:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","240394835"
"2024-06-25 00:00:00","2024-06-25 02:33:00","Marina","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Conspiracy","240394863"
"2024-06-25 00:00:00","2024-06-25 02:33:00","Marina","Stolen Property","Stolen Property","Cite or Arrest Adult","Northern","Stolen Property, Possession with Knowledge, Receiving","240394863"
"2024-06-25 00:00:00","2024-06-25 02:33:00","Marina","Burglary","Burglary","Cite or Arrest Adult","Northern","Burglary, Store, Forcible Entry","240394863"
"2024-06-25 00:00:00","2024-06-25 02:33:00","Marina","Stolen Property","Stolen Property","Cite or Arrest Adult","Northern","Stolen Property, Possession with Knowledge, Receiving","240394863"
"2024-06-25 00:00:00","2024-06-25 02:33:00","Marina","Burglary","Burglary","Cite or Arrest Adult","Northern","Burglary, Store, Forcible Entry","240394863"
"2024-06-25 00:00:00","2024-06-25 02:33:00","Marina","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Northern","Conspiracy","240394863"
"2024-06-25 00:00:00","2024-06-25 02:42:00","Tenderloin","Burglary","Burglary","Open or Active","Northern","Burglary, Other Bldg., Unlawful Entry","240396643"
"2024-06-25 00:00:00","2024-06-25 03:14:00","North Beach","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Central","Malicious Mischief, Vandalism to Property","240394891"
"2024-06-25 00:00:00","2024-06-25 03:14:00","North Beach","Malicious Mischief","Malicious Mischief","Open or Active","Central","Malicious Mischief, Vandalism to Property","240394891"
"2024-06-25 00:00:00","2024-06-25 03:14:00","North Beach","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Central","Mental Health Detention","240394891"
"2024-06-25 00:00:00","2024-06-25 03:14:00","North Beach","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Central","Resisting, Delaying, or Obstructing  Peace Officer Duties","240394891"
"2024-06-25 00:00:00","2024-06-25 03:40:00","Visitacion Valley","Recovered Vehicle","Recovered Vehicle","Open or Active","Bayview","Vehicle, Recovered, Auto","240381989"
"2024-06-25 00:00:00","2024-06-25 04:45:00","Tenderloin","Burglary","Burglary","Open or Active","Northern","Burglary, Other Bldg. Under Constr., Forcible Entry","240395281"
"2024-06-25 00:00:00","2024-06-25 04:46:00","Tenderloin","Assault","Assault","Open or Active","Tenderloin","Assault, Aggravated, W/ Gun","240394932"
"2024-06-25 00:00:00","2024-06-25 04:46:00","Tenderloin","Assault","Assault","Open or Active","Tenderloin","Assault, Aggravated, W/ Gun","240394932"
"2024-06-25 00:00:00","2024-06-25 06:00:00","Western Addition","Lost Property","Lost Property","Open or Active","Northern","Lost Property","240395087"
"2024-06-25 00:00:00","2024-06-25 06:25:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, Bicycle, >$950","240398489"
"2024-06-25 00:00:00","2024-06-25 06:38:00","Hayes Valley","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Recovered, Stolen outside SF","240394863"
"2024-06-25 00:00:00","2024-06-25 06:42:00","Noe Valley","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Mission","Miscellaneous Investigation","240394976"
"2024-06-25 00:00:00","2024-06-25 06:55:00","South of Market","Embezzlement","Embezzlement","Open or Active","Southern","Vehicle, Embezzled","240395827"
"2024-06-25 00:00:00","2024-06-25 07:00:00","Tenderloin","Robbery","Robbery","Open or Active","Tenderloin","Robbery, W/ Force","240395009"
"2024-06-25 00:00:00","2024-06-25 07:45:00","Mission Bay","Suspicious Occ","Suspicious Occ","Open or Active","Southern","Suspicious Occurrence","240397118"
"2024-06-25 00:00:00","2024-06-25 08:00:00","Bayview Hunters Point","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","240395758"
"2024-06-25 00:00:00","2024-06-25 08:30:00","Tenderloin","Malicious Mischief","Malicious Mischief","Open or Active","Tenderloin","Phone Calls, Harassing","240393229"
"2024-06-25 00:00:00","2024-06-25 08:36:00","Tenderloin","Non-Criminal","Non-Criminal","Open or Active","Tenderloin","Found  Property","240395071"
"2024-06-25 00:00:00","2024-06-25 08:50:00","Bayview Hunters Point","Assault","Assault","Open or Active","Bayview","Assault, Aggravated, W/ Gun","240395112"
"2024-06-25 00:00:00","2024-06-25 08:50:00","Bayview Hunters Point","Weapons Offense","Weapons Offense","Open or Active","Bayview","Firearm, Discharging Within City Limits","240395112"
"2024-06-25 00:00:00","2024-06-25 08:50:00","Bayview Hunters Point","Warrant","Warrant","Cite or Arrest Adult","Bayview","Warrant Arrest, Enroute To Probation","240395112"
"2024-06-25 00:00:00","2024-06-25 09:00:00","South of Market","Missing Person","Missing Person","Open or Active","Southern","Found Person","240394807"
"2024-06-25 00:00:00","2024-06-25 09:00:00","Marina","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Truck","240397754"
"2024-06-25 00:00:00","2024-06-25 09:00:00","Marina","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Building, $50-$200","240396336"
"2024-06-25 00:00:00","2024-06-25 09:30:00","Bayview Hunters Point","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Auto","240398285"
"2024-06-25 00:00:00","2024-06-25 09:30:00","Sunset/Parkside","Disorderly Conduct","Disorderly Conduct","Open or Active","Taraval","Terrorist Threats","240400250"
"2024-06-25 00:00:00","2024-06-25 09:30:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","240395156"
